CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;Posicao;Quantidade_Amarelo;Quantidade_Branco;Quantidade_Preto;Quantidade_Pardo;Quantidade_Indigena;Quantidade_Outros;Quantidade_Sem_Resposta
10.807.374/0001-77;2024-12-31;9;144847;BOA SAFRA SEMENTES S.A.;Liderança;0;32;7;27;0;0;0
10.807.374/0001-77;2024-12-31;9;144847;BOA SAFRA SEMENTES S.A.;Não-liderança;0;106;83;391;0;0;0
10.835.932/0001-08;2024-12-31;6;146530;CIA ENERGETICA DE PERNAMBUCO - CELPE;Liderança;2;132;8;70;0;0;0
10.835.932/0001-08;2024-12-31;6;146530;CIA ENERGETICA DE PERNAMBUCO - CELPE;Não-liderança;39;1040;315;1590;13;0;217
11.284.204/0001-18;2024-12-31;9;146178;YOU INC INCORPORADORA E PARTICIPAÇÃO S.A;Liderança;0;31;0;4;0;0;0
11.284.204/0001-18;2024-12-31;9;146178;YOU INC INCORPORADORA E PARTICIPAÇÃO S.A;Não-liderança;1;35;8;17;0;0;0
11.421.994/0001-36;2024-12-31;16;146396;ORIZON VALORIZAÇÃO DE RESÍDUOS S.A.;Liderança;1;42;10;61;0;0;118
11.421.994/0001-36;2024-12-31;16;146396;ORIZON VALORIZAÇÃO DE RESÍDUOS S.A.;Não-liderança;7;173;70;690;0;0;784
11.669.021/0001-10;2024-12-31;5;142365;ENAUTA PARTICIPAÇÕES S.A.;Liderança;0;56;2;5;0;1;1
11.669.021/0001-10;2024-12-31;5;142365;ENAUTA PARTICIPAÇÕES S.A.;Não-liderança;1;60;11;22;0;0;4
11.721.921/0001-60;2024-12-31;4;141141;ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.;Liderança;3;143;6;43;0;0;0
11.721.921/0001-60;2024-12-31;4;141141;ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.;Não-liderança;16;489;72;235;2;0;3
11.992.680/0001-93;2024-12-31;7;146266;QUALICORP CONSULTORIA E CORRETORA DE SEGUROS S.A.;Liderança;0;155;16;41;2;1;1
11.992.680/0001-93;2024-12-31;7;146266;QUALICORP CONSULTORIA E CORRETORA DE SEGUROS S.A.;Não-liderança;15;922;175;440;7;0;1
12.049.631/0001-84;2024-12-31;12;148331;MOURA DUBEUX ENGENHARIA S/A;Liderança;0;61;2;82;0;0;0
12.049.631/0001-84;2024-12-31;12;148331;MOURA DUBEUX ENGENHARIA S/A;Não-liderança;5;640;646;3648;0;0;0
12.091.809/0001-55;2024-12-31;17;148135;BRAVA ENERGIA S.A.;Liderança;2;142;3;47;0;0;0
12.091.809/0001-55;2024-12-31;17;148135;BRAVA ENERGIA S.A.;Não-liderança;5;277;48;254;2;0;0
12.104.241/0004-02;2024-12-31;21;148161;ONCOCLÍNICAS DO BRASIL SERVIÇOS MÉDICOS S.A.;Liderança;9;302;36;269;1;0;70
12.104.241/0004-02;2024-12-31;21;148161;ONCOCLÍNICAS DO BRASIL SERVIÇOS MÉDICOS S.A.;Não-liderança;85;2431;907;3626;4;0;818
12.108.897/0001-50;2024-12-31;8;148314;D1000 VAREJO FARMA PARTICIPAÇÕES S.A.;Liderança;5;261;57;452;0;0;9
12.108.897/0001-50;2024-12-31;8;148314;D1000 VAREJO FARMA PARTICIPAÇÕES S.A.;Não-liderança;37;899;499;1924;7;0;11
12.181.987/0001-77;2024-12-31;12;148138;MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.;Liderança;0;106;0;4;1;0;0
12.181.987/0001-77;2024-12-31;12;148138;MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.;Não-liderança;0;565;50;40;1;0;0
12.300.288/0001-07;2024-12-31;9;147369;NORTE ENERGIA S.A.;Liderança;1;17;0;5;0;0;0
12.300.288/0001-07;2024-12-31;9;147369;NORTE ENERGIA S.A.;Não-liderança;10;166;53;190;3;0;20
12.420.164/0001-57;2024-12-31;12;148373;CM HOSPITALAR S.A;Liderança;4;581;31;89;2;0;0
12.420.164/0001-57;2024-12-31;12;148373;CM HOSPITALAR S.A;Não-liderança;36;3753;426;1700;12;34;0
12.528.708/0001-07;2024-12-31;11;147021;AERIS IND. E COM. DE EQUIP. PARA GER. DE ENG. S.A.;Liderança;3;89;11;200;2;0;19
12.528.708/0001-07;2024-12-31;11;147021;AERIS IND. E COM. DE EQUIP. PARA GER. DE ENG. S.A.;Não-liderança;77;795;377;4270;140;0;161
12.648.266/0001-24;2024-12-31;14;147025;AMBIPAR PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;Liderança;62;806;900;5;156;171;0
12.648.266/0001-24;2024-12-31;14;147025;AMBIPAR PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;Não-liderança;265;4799;4103;2109;522;678;0
12.648.327/0001-53;2024-12-31;23;148040;HIDROVIAS DO BRASIL S.A.;Liderança;0;60;0;12;0;0;0
12.648.327/0001-53;2024-12-31;23;148040;HIDROVIAS DO BRASIL S.A.;Não-liderança;2;72;6;36;0;0;0
13.009.717/0001-46;2024-12-31;13;148324;BCO ESTADO DE SERGIPE S.A. - BANESE;Liderança;3;89;11;267;0;0;0
13.009.717/0001-46;2024-12-31;13;148324;BCO ESTADO DE SERGIPE S.A. - BANESE;Não-liderança;3;184;32;313;0;0;3
13.217.485/0001-11;2024-12-31;9;148102;GRUPO SBF S.A.;Liderança;32;563;87;246;1;0;113
13.217.485/0001-11;2024-12-31;9;148102;GRUPO SBF S.A.;Não-liderança;140;3244;1210;2900;40;0;662
13.270.520/0001-66;2024-12-31;8;148114;KORA SAÚDE PARTICIPAÇÕES S.A.;Liderança;8;94;5;233;0;0;24
13.270.520/0001-66;2024-12-31;8;148114;KORA SAÚDE PARTICIPAÇÕES S.A.;Não-liderança;155;1184;267;7136;0;0;914
13.444.994/0001-87;2024-12-31;3;143792;MLOG S.A.;Liderança;0;74;11;51;0;0;0
13.444.994/0001-87;2024-12-31;3;143792;MLOG S.A.;Não-liderança;0;75;17;214;1;0;0
13.522.948/0001-59;2024-12-31;3;144393;SAFIRA HOLDING S.A.;Liderança;3;15;1;0;0;0;0
13.522.948/0001-59;2024-12-31;3;144393;SAFIRA HOLDING S.A.;Não-liderança;4;75;10;24;0;0;9
13.574.594/0001-96;2024-12-31;20;148157;ZAMP SA;Liderança;2;174;15;121;0;0;2904
13.574.594/0001-96;2024-12-31;20;148157;ZAMP SA;Não-liderança;199;3410;2153;7236;62;0;295
13.584.310/0001-42;2024-12-31;5;145243;SUGOI S.A.;Liderança;0;0;0;0;0;0;14
13.584.310/0001-42;2024-12-31;5;145243;SUGOI S.A.;Não-liderança;0;0;0;0;0;0;139
13.783.221/0004-78;2024-12-31;5;147272;MADERO INDÚSTRIA E COMÉRCIO S.A.;Liderança;48;378;317;590;28;10;389
13.783.221/0004-78;2024-12-31;5;147272;MADERO INDÚSTRIA E COMÉRCIO S.A.;Não-liderança;89;705;647;1209;43;26;2942
14.110.585/0001-07;2024-12-31;16;148294;MÉLIUZ S.A.;Liderança;0;57;3;10;0;0;1
14.110.585/0001-07;2024-12-31;16;148294;MÉLIUZ S.A.;Não-liderança;4;96;9;45;3;0;5
14.127.813/0001-51;2024-12-31;15;148052;REAG INVESTIMENTOS S.A.;Liderança;1;14;2;1;0;0;8
14.127.813/0001-51;2024-12-31;15;148052;REAG INVESTIMENTOS S.A.;Não-liderança;7;63;11;25;0;0;15
14.191.427/0001-29;2024-12-31;1;137779;GRANBIO INVESTIMENTOS S.A.;Liderança;0;5;0;2;0;0;0
14.191.427/0001-29;2024-12-31;1;137779;GRANBIO INVESTIMENTOS S.A.;Não-liderança;0;19;2;7;0;0;0
14.388.334/0001-99;2024-12-31;11;146810;PARANA BCO S.A.;Liderança;3;65;4;3;0;0;0
14.388.334/0001-99;2024-12-31;11;146810;PARANA BCO S.A.;Não-liderança;5;259;9;43;1;0;0
14.776.142/0001-50;2024-12-31;7;148131;WESTWING COMÉRCIO VAREJISTA S.A.;Liderança;3;62;4;19;0;0;1
14.776.142/0001-50;2024-12-31;7;148131;WESTWING COMÉRCIO VAREJISTA S.A.;Não-liderança;13;233;51;129;0;0;10
14.785.152/0001-51;2024-12-31;7;146689;HBR REALTY EMPREENDIMENTOS IMOBILIÁRIOS S.A.;Liderança;0;25;0;3;0;0;0
14.785.152/0001-51;2024-12-31;7;146689;HBR REALTY EMPREENDIMENTOS IMOBILIÁRIOS S.A.;Não-liderança;1;45;3;12;0;0;0
14.796.754/0001-04;2024-12-31;3;140776;ENGELHART CTP (BRASIL) S.A.;Liderança;0;0;0;0;0;0;0
14.796.754/0001-04;2024-12-31;3;140776;ENGELHART CTP (BRASIL) S.A.;Não-liderança;0;0;0;0;0;0;0
14.807.945/0001-24;2024-12-31;3;146274;SANSUY S.A. INDUSTRIA DE PLASTICOS;Liderança;17;22;3;11;0;0;0
14.807.945/0001-24;2024-12-31;3;146274;SANSUY S.A. INDUSTRIA DE PLASTICOS;Não-liderança;46;401;239;658;3;7;10
14.882.295/0001-81;2024-12-31;6;146552;CBO HOLDING S.A.;Liderança;6;345;50;211;2;0;70
14.882.295/0001-81;2024-12-31;6;146552;CBO HOLDING S.A.;Não-liderança;15;449;135;437;3;0;168
14.998.371/0001-19;2024-12-31;5;145830;J. MACEDO S.A.;Liderança;1;126;12;131;1;0;2
14.998.371/0001-19;2024-12-31;5;145830;J. MACEDO S.A.;Não-liderança;4;657;312;1335;19;0;35
15.073.274/0001-88;2024-12-31;1;138753;PPLA PARTICIPATIONS LTD.;Liderança;0;2;0;0;0;0;0
15.073.274/0001-88;2024-12-31;1;138753;PPLA PARTICIPATIONS LTD.;Não-liderança;0;0;0;0;0;0;1
15.115.504/0001-24;2024-12-31;3;147108;TRONOX PIGMENTOS DO BRASIL S.A.;Liderança;0;21;2;19;1;0;5
15.115.504/0001-24;2024-12-31;3;147108;TRONOX PIGMENTOS DO BRASIL S.A.;Não-liderança;1;49;43;133;0;0;68
15.139.629/0001-94;2024-12-31;7;146411;CIA ELETRICIDADE EST. DA BAHIA - COELBA;Liderança;8;182;32;103;1;0;0
15.139.629/0001-94;2024-12-31;7;146411;CIA ELETRICIDADE EST. DA BAHIA - COELBA;Não-liderança;49;699;1055;3098;10;0;173
15.141.799/0001-03;2024-12-31;5;146708;CIA FERRO LIGAS DA BAHIA - FERBASA;Liderança;4;49;17;62;2;22;0
15.141.799/0001-03;2024-12-31;5;146708;CIA FERRO LIGAS DA BAHIA - FERBASA;Não-liderança;59;333;633;1566;13;433;5
16.233.389/0001-55;2024-12-31;10;148484;CVLB BRASIL S.A;Liderança;19;324;185;494;3;0;0
16.233.389/0001-55;2024-12-31;10;148484;CVLB BRASIL S.A;Não-liderança;72;809;830;1883;15;0;0
16.234.171/0001-15;2024-12-31;7;147134;METANOR SA METANOL DO NE;Liderança;0;3;1;3;0;0;0
16.234.171/0001-15;2024-12-31;7;147134;METANOR SA METANOL DO NE;Não-liderança;0;11;12;40;0;0;0
16.404.287/0001-55;2024-12-31;11;146712;SUZANO S.A.;Liderança;37;949;100;394;1;0;87
16.404.287/0001-55;2024-12-31;11;146712;SUZANO S.A.;Não-liderança;361;7384;2231;8851;161;0;351
16.590.234/0001-76;2024-12-31;23;147415;AZZAS 2154 S.A.;Liderança;10;612;43;130;5;1;31
16.590.234/0001-76;2024-12-31;23;147415;AZZAS 2154 S.A.;Não-liderança;90;3539;781;1957;32;5;336
16.614.075/0001-00;2024-12-31;6;146908;DIRECIONAL ENGENHARIA S.A.;Liderança;5;139;23;87;1;0;2
16.614.075/0001-00;2024-12-31;6;146908;DIRECIONAL ENGENHARIA S.A.;Não-liderança;54;1183;1122;4483;15;0;237
16.670.085/0001-55;2024-12-31;13;147999;LOCALIZA RENT A CAR S.A.;Liderança;17;697;82;357;4;7;733
16.670.085/0001-55;2024-12-31;13;147999;LOCALIZA RENT A CAR S.A.;Não-liderança;169;4428;1416;4264;30;25;8432
16.676.520/0001-59;2024-12-31;17;148109;HOSPITAL MATER DEI S.A.;Liderança;10;169;51;160;1;1;64
16.676.520/0001-59;2024-12-31;17;148109;HOSPITAL MATER DEI S.A.;Não-liderança;121;1002;733;2013;18;13;4939
16.811.931/0001-00;2024-12-31;8;143647;ALPHAVILLE S.A.;Liderança;3;138;12;33;0;0;16
16.811.931/0001-00;2024-12-31;8;143647;ALPHAVILLE S.A.;Não-liderança;1;71;3;11;0;0;14
16.922.038/0001-51;2024-12-31;8;146694;ENJOEI S.A.;Liderança;6;66;2;9;0;0;8
16.922.038/0001-51;2024-12-31;8;146694;ENJOEI S.A.;Não-liderança;12;212;26;44;1;0;8
17.155.730/0001-64;2024-12-31;11;148065;CIA ENERGETICA DE MINAS GERAIS - CEMIG;Liderança;1;141;4;31;0;0;31
17.155.730/0001-64;2024-12-31;11;148065;CIA ENERGETICA DE MINAS GERAIS - CEMIG;Não-liderança;21;2674;275;1567;6;0;173
17.159.229/0001-76;2024-12-31;1;137952;LABORATÓRIO TEUTO BRASILEIRO S.A.;Liderança;1;50;3;142;0;0;0
17.159.229/0001-76;2024-12-31;1;137952;LABORATÓRIO TEUTO BRASILEIRO S.A.;Não-liderança;1;343;19;2964;0;0;1
17.161.241/0001-15;2024-12-31;5;144280;MINASMAQUINAS S.A.;Liderança;1;25;4;15;0;0;0
17.161.241/0001-15;2024-12-31;5;144280;MINASMAQUINAS S.A.;Não-liderança;5;175;80;217;0;0;0
17.162.082/0001-73;2024-12-31;1;138104;MENDES JUNIOR ENGENHARIA S.A.;Liderança;0;3;0;0;0;0;0
17.162.082/0001-73;2024-12-31;1;138104;MENDES JUNIOR ENGENHARIA S.A.;Não-liderança;0;4;1;1;0;0;0
17.167.396/0001-69;2024-12-31;7;146381;ALFA HOLDINGS S.A.;Liderança;0;0;0;0;0;0;0
17.167.396/0001-69;2024-12-31;7;146381;ALFA HOLDINGS S.A.;Não-liderança;0;0;0;0;0;0;0
17.184.037/0001-10;2024-12-31;10;147512;BCO MERCANTIL DO BRASIL S.A.;Liderança;9;464;31;167;0;0;0
17.184.037/0001-10;2024-12-31;10;147512;BCO MERCANTIL DO BRASIL S.A.;Não-liderança;40;1329;166;781;3;0;15
17.245.234/0001-00;2024-12-31;9;146935;CIA FIACAO TECIDOS CEDRO CACHOEIRA;Liderança;0;60;15;101;0;0;0
17.245.234/0001-00;2024-12-31;9;146935;CIA FIACAO TECIDOS CEDRO CACHOEIRA;Não-liderança;5;487;490;2204;4;1;0
17.281.106/0001-03;2024-12-31;17;148260;CIA SANEAMENTO DE MINAS GERAIS-COPASA MG;Liderança;18;504;138;558;3;0;64
17.281.106/0001-03;2024-12-31;17;148260;CIA SANEAMENTO DE MINAS GERAIS-COPASA MG;Não-liderança;90;3143;1022;3557;20;0;425
17.314.329/0001-20;2024-12-31;17;148276;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;Liderança;1;155;8;215;1;13;0
17.314.329/0001-20;2024-12-31;17;148276;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;Não-liderança;55;2267;586;3239;3;1174;0
17.344.597/0001-94;2024-12-31;11;147073;BB SEGURIDADE PARTICIPAÇÕES S.A.;Liderança;0;33;1;3;0;0;0
17.344.597/0001-94;2024-12-31;11;147073;BB SEGURIDADE PARTICIPAÇÕES S.A.;Não-liderança;4;110;7;29;0;0;0
17.359.233/0001-88;2024-12-31;1;137822;TECIDOS E ARMARINHOS MIGUEL BARTOLOMEU S.A.;Liderança;1;117;16;139;0;0;7
17.359.233/0001-88;2024-12-31;1;137822;TECIDOS E ARMARINHOS MIGUEL BARTOLOMEU S.A.;Não-liderança;23;560;430;1354;5;0;13
18.174.270/0001-84;2024-12-31;5;148297;DOTZ S.A.;Liderança;0;0;0;0;0;0;53
18.174.270/0001-84;2024-12-31;5;148297;DOTZ S.A.;Não-liderança;0;0;0;0;0;0;206
18.328.118/0001-09;2024-12-31;12;147245;PET CENTER COMÉRCIO E PARTICIPAÇÕES S.A.;Liderança;11;383;66;218;2;0;0
18.328.118/0001-09;2024-12-31;12;147245;PET CENTER COMÉRCIO E PARTICIPAÇÕES S.A.;Não-liderança;110;2791;1001;2650;50;0;0
18.483.666/0001-03;2024-12-31;5;148285;HUMBERG AGRIBRASIL COMÉRCIO E EXPORTAÇÃO DE GRÃOS S.A.;Liderança;1;11;1;5;0;0;1
18.483.666/0001-03;2024-12-31;5;148285;HUMBERG AGRIBRASIL COMÉRCIO E EXPORTAÇÃO DE GRÃOS S.A.;Não-liderança;0;18;3;9;0;0;1
18.593.815/0001-97;2024-12-31;12;146799;PRINER SERVIÇOS INDUSTRIAIS S.A.;Liderança;0;178;33;292;0;0;9
18.593.815/0001-97;2024-12-31;12;146799;PRINER SERVIÇOS INDUSTRIAIS S.A.;Não-liderança;11;813;517;3462;2;0;250
19.014.221/0001-47;2024-12-31;5;148296;CHINA THREE GORGES BRASIL ENERGIA S.A.;Liderança;19;113;1;15;0;0;0
19.014.221/0001-47;2024-12-31;5;148296;CHINA THREE GORGES BRASIL ENERGIA S.A.;Não-liderança;37;565;34;167;0;0;0
19.403.252/0001-90;2024-12-31;5;146099;EMCCAMP RESIDENCIAL S.A.;Liderança;3;44;11;22;0;0;116
19.403.252/0001-90;2024-12-31;5;146099;EMCCAMP RESIDENCIAL S.A.;Não-liderança;4;99;57;146;2;0;637
19.521.322/0001-04;2024-12-31;5;146021;CONCESSIONÁRIA ROTA DO OESTE S.A.;Liderança;1;22;3;36;0;0;0
19.521.322/0001-04;2024-12-31;5;146021;CONCESSIONÁRIA ROTA DO OESTE S.A.;Não-liderança;4;143;32;572;0;0;15
19.526.748/0001-50;2024-12-31;4;146920;COMPANHIA INDUSTRIAL CATAGUASES;Liderança;0;49;7;3;0;0;0
19.526.748/0001-50;2024-12-31;4;146920;COMPANHIA INDUSTRIAL CATAGUASES;Não-liderança;0;655;218;136;0;0;0
19.796.586/0001-70;2024-12-31;4;141567;BRISANET PARTICIPAÇÕES S.A.;Liderança;2;119;4;594;1;0;14
19.796.586/0001-70;2024-12-31;4;141567;BRISANET PARTICIPAÇÕES S.A.;Não-liderança;16;1462;68;5147;1;0;156
20.247.322/0001-47;2024-12-31;13;147507;ALLIED TECNOLOGIA S.A.;Liderança;8;178;14;42;2;0;0
20.247.322/0001-47;2024-12-31;13;147507;ALLIED TECNOLOGIA S.A.;Não-liderança;13;476;95;266;12;0;0
20.258.278/0001-70;2024-12-31;9;146487;OUROFINO S.A.;Liderança;0;108;3;4;0;6;0
20.258.278/0001-70;2024-12-31;9;146487;OUROFINO S.A.;Não-liderança;2;637;56;73;0;71;0
20.512.706/0001-40;2024-12-31;17;148495;VITRU BRASIL EMPREENDIMENTOS, PARTICIPAÇÕES E COMÉRCIO S.A.;Liderança;7;708;25;113;2;36;0
20.512.706/0001-40;2024-12-31;17;148495;VITRU BRASIL EMPREENDIMENTOS, PARTICIPAÇÕES E COMÉRCIO S.A.;Não-liderança;88;6977;513;2316;15;63;0
21.110.778/0001-23;2024-12-31;2;145188;OLIVEIRA TRUST S.A.;Liderança;0;31;1;6;0;0;0
21.110.778/0001-23;2024-12-31;2;145188;OLIVEIRA TRUST S.A.;Não-liderança;3;198;17;84;0;0;0
21.254.073/0001-80;2024-12-31;3;148061;COMPANHIA ITAUNENSE ENERGIA E PARTICIPAÇÕES;Liderança;0;3;0;0;0;0;0
21.254.073/0001-80;2024-12-31;3;148061;COMPANHIA ITAUNENSE ENERGIA E PARTICIPAÇÕES;Não-liderança;0;6;0;3;0;0;0
21.255.567/0001-89;2024-12-31;4;150786;CIA TECIDOS SANTANENSE EM RECUPERAÇÃO JUDICIAL;Liderança;1;71;1;49;0;2;0
21.255.567/0001-89;2024-12-31;4;150786;CIA TECIDOS SANTANENSE EM RECUPERAÇÃO JUDICIAL;Não-liderança;10;437;143;757;0;45;0
21.314.559/0001-66;2024-12-31;15;147353;MOVIDA PARTICIPACOES SA;Liderança;14;499;29;224;0;37;0
21.314.559/0001-66;2024-12-31;15;147353;MOVIDA PARTICIPACOES SA;Não-liderança;74;2671;538;2163;7;167;0
21.389.501/0001-81;2024-12-31;9;146086;COMPASS GÁS E ENERGIA S.A.;Liderança;0;26;0;3;0;0;2
21.389.501/0001-81;2024-12-31;9;146086;COMPASS GÁS E ENERGIA S.A.;Não-liderança;2;26;1;8;0;0;2
21.948.105/0001-47;2024-12-31;1;138601;BTGI QUARTZO PARTICIPAÇÕES S/A;Liderança;1;4;0;0;0;0;0
21.948.105/0001-47;2024-12-31;1;138601;BTGI QUARTZO PARTICIPAÇÕES S/A;Não-liderança;0;1;0;0;0;0;0
21.976.510/0001-79;2024-12-31;1;138662;BTGI SAFIRA PARTICIPAÇÕES S/A;Liderança;1;4;0;0;0;0;0
21.976.510/0001-79;2024-12-31;1;138662;BTGI SAFIRA PARTICIPAÇÕES S/A;Não-liderança;0;1;0;0;0;0;0
22.261.473/0001-85;2024-12-31;10;148137;COMPANHIA DE GÁS DE MINAS GERAIS - GASMIG;Liderança;0;27;4;10;0;0;0
22.261.473/0001-85;2024-12-31;10;148137;COMPANHIA DE GÁS DE MINAS GERAIS - GASMIG;Não-liderança;1;69;8;36;0;0;1
22.266.175/0001-88;2024-12-31;11;147115;FERTILIZANTES HERINGER S.A.;Liderança;1;119;12;45;0;0;0
22.266.175/0001-88;2024-12-31;11;147115;FERTILIZANTES HERINGER S.A.;Não-liderança;2;633;215;491;0;0;3
22.543.331/0001-00;2024-12-31;6;144042;CAIXA SEGURIDADE PARTICIPAÇÕES S.A.;Liderança;3;40;1;19;0;0;0
22.543.331/0001-00;2024-12-31;6;144042;CAIXA SEGURIDADE PARTICIPAÇÕES S.A.;Não-liderança;4;39;3;21;1;0;0
22.677.520/0001-76;2024-12-31;2;148088;CIA TECIDOS NORTE DE MINAS COTEMINAS;Liderança;0;11;0;0;0;0;0
22.677.520/0001-76;2024-12-31;2;148088;CIA TECIDOS NORTE DE MINAS COTEMINAS;Não-liderança;0;0;0;0;0;0;1
23.041.875/0001-37;2024-12-31;6;146252;ALMACENES ÉXITO S.A.;Liderança;0;0;0;0;0;0;738
23.041.875/0001-37;2024-12-31;6;146252;ALMACENES ÉXITO S.A.;Não-liderança;0;0;0;0;0;0;32660
23.236.821/0001-27;2024-12-31;5;148491;PATRIMAR ENGENHARIA S.A.;Liderança;0;0;0;0;0;0;86
23.236.821/0001-27;2024-12-31;5;148491;PATRIMAR ENGENHARIA S.A.;Não-liderança;0;0;0;0;0;0;1175
23.373.000/0001-32;2024-12-31;15;148175;VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.;Liderança;6;281;16;100;0;0;0
23.373.000/0001-32;2024-12-31;15;148175;VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.;Não-liderança;38;1511;297;1173;27;16;0
23.438.929/0001-00;2024-12-31;12;148043;ALARES INTERNET PARTICIPAÇÕES S/A;Liderança;1;142;9;102;0;0;3
23.438.929/0001-00;2024-12-31;12;148043;ALARES INTERNET PARTICIPAÇÕES S/A;Não-liderança;9;791;169;992;6;0;24
23.994.857/0001-70;2024-12-31;6;146286;ATOM EDUCAÇÃO E EDITORA S.A.;Liderança;0;3;0;0;0;0;0
23.994.857/0001-70;2024-12-31;6;146286;ATOM EDUCAÇÃO E EDITORA S.A.;Não-liderança;0;18;0;0;0;0;0
24.230.275/0001-80;2024-12-31;7;148246;PLANO & PLANO DESENVOLVIMENTO IMOBILIÁRIO S.A.;Liderança;1;172;16;22;0;0;0
24.230.275/0001-80;2024-12-31;7;148246;PLANO & PLANO DESENVOLVIMENTO IMOBILIÁRIO S.A.;Não-liderança;0;442;86;130;0;0;0
24.396.489/0001-20;2024-12-31;8;148154;BRK AMBIENTAL PARTICIPAÇÕES S.A.;Liderança;14;442;54;321;0;0;0
24.396.489/0001-20;2024-12-31;8;148154;BRK AMBIENTAL PARTICIPAÇÕES S.A.;Não-liderança;75;1859;691;2458;13;0;0
24.921.465/0001-43;2024-12-31;5;144555;BLUEFIT ACADEMIAS DE GINÁSTICA E PARTICIPAÇÕES S.A.;Liderança;0;30;2;11;0;0;2
24.921.465/0001-43;2024-12-31;5;144555;BLUEFIT ACADEMIAS DE GINÁSTICA E PARTICIPAÇÕES S.A.;Não-liderança;20;685;186;694;3;0;21
24.962.466/0001-36;2024-12-31;8;145144;RUMO MALHA NORTE S.A.;Liderança;3;241;4;35;0;0;0
24.962.466/0001-36;2024-12-31;8;145144;RUMO MALHA NORTE S.A.;Não-liderança;20;1090;168;652;6;0;37
24.990.777/0001-09;2024-12-31;9;146536;GRUPO MATEUS S.A.;Liderança;7;69;23;1991;1;535;1475
24.990.777/0001-09;2024-12-31;9;146536;GRUPO MATEUS S.A.;Não-liderança;9;426;207;21237;2;11337;20804
25.249.439/0001-83;2024-12-31;1;138605;HOSPITAL CARE CALEDONIA S.A.;Liderança;2;179;5;10;0;0;5
25.249.439/0001-83;2024-12-31;1;138605;HOSPITAL CARE CALEDONIA S.A.;Não-liderança;11;4681;543;1145;4;0;406
25.369.840/0001-57;2024-12-31;13;148400;COMERC ENERGIA S.A.;Liderança;0;0;0;0;0;0;137
25.369.840/0001-57;2024-12-31;13;148400;COMERC ENERGIA S.A.;Não-liderança;0;0;0;0;0;0;628
26.072.786/0001-46;2024-12-31;3;143431;QESTRA TECNOLOGIA ADMINISTRAÇÃO E PARTICIPAÇÕES S.A.;Liderança;0;0;0;0;0;29;0
26.072.786/0001-46;2024-12-31;3;143431;QESTRA TECNOLOGIA ADMINISTRAÇÃO E PARTICIPAÇÕES S.A.;Não-liderança;0;0;0;0;0;1050;0
26.345.998/0001-50;2024-12-31;9;148402;TC S.A.;Liderança;2;29;0;12;0;0;0
26.345.998/0001-50;2024-12-31;9;148402;TC S.A.;Não-liderança;2;85;13;24;0;1;1
26.462.693/0001-28;2024-12-31;5;148265;LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.;Liderança;6;69;0;14;0;0;0
26.462.693/0001-28;2024-12-31;5;148265;LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.;Não-liderança;20;128;36;126;0;0;0
26.659.061/0001-59;2024-12-31;13;147380;MPM CORPÓREOS S.A.;Liderança;12;443;32;238;0;0;2
26.659.061/0001-59;2024-12-31;13;147380;MPM CORPÓREOS S.A.;Não-liderança;81;1884;319;1602;5;0;41
27.093.558/0001-15;2024-12-31;12;146558;MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A.;Liderança;2;156;12;55;0;0;0
27.093.558/0001-15;2024-12-31;12;146558;MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A.;Não-liderança;23;883;222;728;3;0;0
27.157.474/0001-06;2024-12-31;6;147282;ÁGUAS DE TERESINA SANEAMENTO SPE S.A.;Liderança;0;0;0;0;0;0;0
27.157.474/0001-06;2024-12-31;6;147282;ÁGUAS DE TERESINA SANEAMENTO SPE S.A.;Não-liderança;0;0;0;0;0;0;0
27.743.642/0001-37;2024-12-31;6;146013;CONSTRUTORA METROCASA S.A.;Liderança;0;1;0;0;0;0;0
27.743.642/0001-37;2024-12-31;6;146013;CONSTRUTORA METROCASA S.A.;Não-liderança;0;0;0;3;0;0;0
28.127.603/0001-78;2024-12-31;11;147037;BANESTES S.A. - BCO EST ESPIRITO SANTO;Liderança;3;337;18;168;0;0;0
28.127.603/0001-78;2024-12-31;11;147037;BANESTES S.A. - BCO EST ESPIRITO SANTO;Não-liderança;11;993;69;483;3;0;5
28.195.667/0001-06;2024-12-31;19;148133;BCO ABC BRASIL S.A.;Liderança;4;190;6;14;0;0;0
28.195.667/0001-06;2024-12-31;19;148133;BCO ABC BRASIL S.A.;Não-liderança;16;713;34;128;0;0;0
